Order Date,Region,Category,Sub-Category,Product Name,Sales,Profit,Quantity,Inventory_Days,Profit_Margin
2014-11-07,West,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.144,46.179,7,20.74806730331969,0.375
2016-07-18,Central,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,15.576,3.3099,3,70.30046224961478,0.2125
2015-03-29,West,Office Supplies,Paper,Xerox 1880,212.64,99.9408,6,10.299097065462755,0.47000000000000003
2015-03-29,West,Office Supplies,Paper,Tops Wirebound Message Log Books,9.87,4.5402,3,110.9422492401216,0.46
2015-03-29,West,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,20.7675,3,20.56338028169014,0.38999999999999996
2015-03-29,West,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,9.5616,3,54.96987951807228,0.48
2016-04-07,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,146.388,3,1.6622491825377308,0.22222222222222224
2015-06-13,East,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,3.8822,2,88.37772397094432,0.47000000000000003
2015-06-13,East,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,13.428,2,24.463806970509385,0.45
2015-06-13,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,67.98,14.9556,2,10.7384524860253,0.22
2015-02-18,West,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,28.0876,2,11.955453652145431,0.45999999999999996
2015-02-18,West,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544,-0.8886,1,10.268962412784155,-0.025
2017-11-12,West,Office Supplies,Labels,Avery 483,9.96,4.5816,2,73.29317269076304,0.45999999999999996
2017-11-12,West,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,2.3025,3,118.89250814332247,0.25
2017-11-12,West,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,8.0997,3,39.20515574650913,0.29000000000000004
2017-03-05,Central,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2.528,2,92.40506329113923,0.32
2017-03-05,Central,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,57.5016,4,6.6015554349792005,0.26
2017-03-05,Central,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96,62.7004,2,5.704907783682402,0.49000000000000005
2017-03-05,Central,Office Supplies,Binders,Avery Hole Reinforcements,18.69,9.1581,3,58.58747993579454,0.48999999999999994
2016-03-03,West,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,7.605,3,43.19526627218935,0.3
2016-03-03,West,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,11.9952,3,31.037414965986393,0.34
2016-12-24,West,Office Supplies,Paper,Xerox 1898,33.4,16.032,5,54.640718562874255,0.48000000000000004
2016-10-07,West,Technology,Machines,Okidata C331dn Printer,837.6,62.82,3,1.3073065902578795,0.075
2016-12-09,South,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,-9.153,3,26.91740412979351,-0.225
2017-11-20,South,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,209.568,-23.5764,2,3.483356237593526,-0.11249999999999999
2015-12-12,Central,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,22.368,6.4308,4,65.27181688125896,0.2875
2017-02-03,South,Office Supplies,Binders,GBC Instant Report Kit,3.882,-2.588,2,188.04739824832558,-0.6666666666666666
2017-02-03,South,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,40.3536,3,9.49729392173189,0.35
2017-09-21,East,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,-1.5264,2,382.5995807127883,-0.8
2017-04-30,Central,Office Supplies,Binders,GBC Linen Binding Covers,43.372,-69.3952,7,58.90897353131052,-1.6
2014-11-03,East,Technology,Phones,Panasonic KX-TG9471B,783.96,219.5088,4,1.862339915301801,0.27999999999999997
2014-11-03,East,Office Supplies,Binders,Surelock Post Binders,48.896,18.336,2,14.929646596858637,0.37499999999999994
2014-11-03,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856,2.8478,2,92.92260692464357,0.3625
2016-12-30,East,Office Supplies,Labels,Avery 487,5.904,1.9926,2,123.6449864498645,0.33749999999999997
2016-12-30,East,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,13.712,1.0284,2,53.238039673278884,0.075
2014-09-17,West,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,85.9818,3,5.98556903902919,0.47000000000000003
2017-11-24,West,Office Supplies,Art,BIC Liqua Brite Liner,27.76,9.9936,4,52.59365994236311,0.36
2015-04-24,East,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,7.5371,1,14.043863024240093,0.29
2015-03-09,Central,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,29.799,5,16.07646229739253,0.2625
2015-03-09,Central,Technology,Phones,Panasonic KX T7736-B Digital phone,359.88,22.4925,3,3.0426808936312106,0.0625
2017-06-02,South,Office Supplies,Paper,Things To Do Today Spiral Book,25.344,9.1872,4,57.60732323232323,0.3625
2016-09-19,West,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,4.1832,3,91.61646586345383,0.35000000000000003
2016-09-19,West,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,1.872,3,175.48076923076923,0.3
2014-10-31,West,Technology,Phones,Plantronics HL10 Handset Lifter,742.336,83.5128,8,3.933528752478662,0.1125
2017-11-23,Central,Furniture,Furnishings,Contemporary Wood/Metal Frame,6.464,-4.04,1,56.46658415841584,-0.625
2017-11-23,Central,Office Supplies,Labels,Avery File Folder Labels,11.52,4.176,5,158.42013888888889,0.36250000000000004
2017-11-23,Central,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,16.6788,2,3.2826102597309164,0.075
2017-11-16,West,Office Supplies,Art,Newell 328,23.36,6.0736,4,62.5,0.26
2016-02-19,East,Office Supplies,Labels,Staple-on labels,8.67,4.0749,3,126.29757785467129,0.47000000000000003
2016-02-19,East,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,6.6846,3,42.5904317386231,0.25999999999999995
2017-11-07,East,Office Supplies,Appliances,Holmes Odor Grabber,100.94,33.3102,7,25.312066574202497,0.33
2014-07-08,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.882,10.647,1,5.713659559813406,0.16666666666666669
2014-11-07,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144,0.0,4,2.137177520405654,0.0
2014-11-07,Central,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.476,-2.214,3,741.8699186991871,-1.5
2014-11-07,Central,Office Supplies,Supplies,Acme Stainless Steel Office Snips,40.712,3.5623,7,62.757909215955976,0.0875
2017-01-28,Central,Office Supplies,Paper,Xerox 1934,279.9,137.151,5,6.520185780635942,0.4900000000000001
2015-12-11,West,Office Supplies,Art,Newell 313,13.12,1.148,5,139.10060975609755,0.0875
2015-12-11,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",69.576,-143.7904,4,20.98424744164655,-2.066666666666667
2015-12-11,West,Office Supplies,Art,Newell 326,4.224,0.4752,3,259.23295454545456,0.1125
2015-12-11,West,Technology,Accessories,Logitech Keyboard K120,58.08,-6.534,4,25.137741046831955,-0.1125
2015-12-11,West,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",52.416,15.0696,9,62.6717032967033,0.28750000000000003
2015-12-11,West,Furniture,Furnishings,DAX Wood Document Frame,54.92,10.984,5,33.23015294974508,0.19999999999999998
2015-12-11,West,Furniture,Tables,Bevis Rectangular Conference Tables,364.95,-248.166,5,5.000685025345938,-0.68
2015-12-11,West,Office Supplies,Paper,Xerox 1932,85.056,28.7064,3,12.873871331828443,0.33749999999999997
2015-12-11,West,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,27.696,9.6936,3,39.536395147313684,0.35
2015-06-29,East,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",24.96,11.232,4,58.49358974358974,0.44999999999999996
2015-03-16,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,18.1146,1,8.462786923255274,0.42
2015-08-13,South,Office Supplies,Binders,3-ring staple pack,5.64,2.7072,3,194.14893617021275,0.48
2016-05-14,South,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,57.582,-44.1462,3,19.016359278941337,-0.7666666666666666
2016-05-14,South,Office Supplies,Paper,Xerox 23,31.104,10.8864,6,70.40895061728395,0.35000000000000003
2016-05-14,South,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",30.192,8.3028,3,36.267885532591414,0.27499999999999997
2016-05-14,South,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4.36,5,41.85779816513761,0.1
2016-05-14,South,Office Supplies,Art,Dixon Ticonderoga Pencils,4.768,0.4172,2,153.10402684563758,0.08750000000000001
2016-05-14,South,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,-7.612,2,70.32755298651252,-0.7333333333333333
2016-05-14,South,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,13.392,-9.8208,8,218.04062126642773,-0.7333333333333334
2017-07-13,East,Technology,Phones,Cisco SPA508G,39.594,-7.2589,1,9.218568469970197,-0.18333333333333332
2017-07-13,East,Furniture,Furnishings,Nu-Dell Executive Frame,91.008,19.3392,9,36.09572784810126,0.21250000000000002
2015-11-22,West,Office Supplies,Paper,Xerox 1887,37.94,18.2112,2,19.240906694781234,0.4800000000000001
2015-11-22,West,Office Supplies,Paper,Xerox 1971,42.8,19.26,10,85.2803738317757,0.45000000000000007
2015-11-22,West,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,10.089,3,32.560214094558425,0.3
2014-11-23,East,Office Supplies,Envelopes,Quality Park Security Envelopes,62.808,21.1977,3,17.434084829957968,0.3375
2015-12-27,Central,Office Supplies,Paper,Xerox 1917,195.64,91.9508,4,7.462686567164179,0.47000000000000003
2015-12-27,Central,Technology,Phones,Cisco SPA 502G IP Phone,239.9,71.97,2,3.042934556065027,0.3
2016-11-14,East,Furniture,Chairs,Global Ergonomic Managers Chair,380.058,-21.7176,3,2.881139194543991,-0.05714285714285715
2016-11-14,East,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,179.9964,4,1.2166910004866764,0.15
2016-11-14,East,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",48.576,9.7152,3,22.54199604743083,0.19999999999999998
2016-05-08,West,Office Supplies,Paper,Xerox 1920,17.94,8.073,3,61.03678929765886,0.45
2014-12-26,East,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18.264,6.1641,3,59.95400788436268,0.3375
2014-12-26,East,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,34.656,5.6316,2,21.064173591874425,0.1625
2014-12-26,East,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,81.552,8.1552,2,8.951343927800666,0.1
2014-12-26,East,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,227.136,-42.588,4,6.427867004790082,-0.1875
2017-06-08,East,Office Supplies,Binders,Wilson Jones Impact Binders,10.36,5.0764,2,70.46332046332047,0.49
2015-04-07,Central,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,463.248,-1181.2824,8,6.303319172451905,-2.5500000000000003
2015-04-07,Central,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,383.952,47.994,6,5.703837979747469,0.125
2016-07-10,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,44.856,-35.8848,6,48.82289994649545,-0.7999999999999999
2016-11-21,East,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,30.345,-24.276,7,84.19838523644752,-0.8
2016-11-21,East,Furniture,Chairs,"Global Value Steno Chair, Gray",127.554,-9.111,3,8.584599463756527,-0.07142857142857144
2016-11-21,East,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,15.5904,3,14.04710591133005,0.2
2017-11-12,West,Office Supplies,Binders,Acco 3-Hole Punch,14.016,4.9056,4,104.16666666666667,0.35
2014-11-01,South,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,19.4656,2,10.500575373993097,0.27999999999999997
2014-11-01,South,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",5.64,1.6356,3,194.14893617021275,0.29
2016-05-15,East,Office Supplies,Binders,Binder Posts,13.776,4.4772,3,79.48606271777004,0.325
2014-11-07,Central,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,68.8464,6,8.906783796974134,0.28
2014-11-07,Central,Office Supplies,Storage,Portable Personal File Box,36.63,9.8901,3,29.89352989352989,0.27
2014-11-07,Central,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,5.8708,2,32.32949512843224,0.26
2014-11-07,Central,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,5.8233,3,88.37772397094432,0.47
2017-10-05,West,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,13.473,5,45.716432865731456,0.3375
2017-10-05,West,Office Supplies,Paper,Xerox 1951,61.96,27.882,2,11.781794706262104,0.45
2017-10-05,West,Office Supplies,Binders,Avery Hole Reinforcements,19.936,7.2268,4,73.23434991974318,0.3625
2017-06-01,East,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,-2.6586,2,192.2064244339126,-0.7
2017-06-01,East,Office Supplies,Paper,Xerox 1924,27.744,10.0572,6,78.93598615916956,0.3625
2017-06-01,East,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,158.376,-34.3148,4,9.218568469970197,-0.21666666666666665
2017-11-20,South,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,27.58,11.5836,2,26.46845540246556,0.42000000000000004
2016-12-23,East,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5.553,-4.0722,3,197.19070772555375,-0.7333333333333333
2017-09-29,South,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,243.92,-54.882,5,7.481961298786487,-0.225
2016-11-07,East,Office Supplies,Fasteners,Rubber Band Ball,14.96,0.2992,4,97.59358288770052,0.02
2014-04-04,West,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2.245,2,101.61469933184856,0.3125
2015-07-23,East,Office Supplies,Binders,Acco 3-Hole Punch,10.512,3.6792,3,104.16666666666667,0.35
2014-06-25,West,Technology,Phones,Plantronics 81402,263.96,19.797,5,6.913926352477649,0.07500000000000001
2014-06-25,West,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",71.632,17.908,11,56.050368550368546,0.25
2014-06-25,West,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,0.8162,1,39.1295025728988,0.08750000000000001
2014-09-08,West,Office Supplies,Art,Prang Colored Pencils,5.88,2.646,2,124.14965986394557,0.45
2014-09-08,West,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,121.99,5,1.870030330354947,0.125
2014-09-08,West,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,91.152,8,9.61032122169563,0.30000000000000004
2014-09-08,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,19.4352,6,4.507285749567795,0.039999999999999994
2014-12-12,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,4.5144,3,87.32057416267943,0.36000000000000004
2014-12-12,West,Office Supplies,Storage,Woodgrain Magazine Files by Perma,8.94,0.6258,3,122.48322147651007,0.07
2014-12-12,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,4.4352,3,118.5064935064935,0.48
2015-01-13,West,Office Supplies,Binders,Binding Machine Supplies,70.008,24.5028,3,15.641069592046623,0.35000000000000003
2015-01-13,West,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,38.024,4,18.814432989690722,0.49000000000000005
2015-01-13,West,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,92.97,9,7.066795740561471,0.19999999999999998
2017-12-15,Central,Office Supplies,Art,Newell 307,10.192,1.0192,7,250.6868131868132,0.1
2016-12-18,East,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,843.1706,2,0.4069164650665002,0.47000000000000003
2014-04-11,Central,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,265.4232,6,2.8878410025951013,0.35000000000000003
2016-11-10,East,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,7.3834,1,17.920267085624513,0.36250000000000004
2016-11-10,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,16.8237,3,21.966779008184883,0.33749999999999997
2017-06-26,East,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,67.1916,3,4.5630703837979745,0.27999999999999997
2017-11-13,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704,150.294,6,0.9107149986027385,0.0625
2017-11-13,West,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,190.0206,11,7.131134729603001,0.3375
2017-11-13,West,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,10.3473,3,3.174741236844394,0.03
2017-11-13,West,Office Supplies,Labels,Avery File Folder Labels,8.64,4.2336,3,126.7361111111111,0.49
2017-11-24,East,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.988,-14.998,2,8.112192736809352,-0.16666666666666666
2017-11-24,East,Office Supplies,Paper,Xerox 1919,229.544,83.2097,7,11.130763600878263,0.3625
2017-05-23,Central,Office Supplies,Fasteners,OIC Thumb-Tacks,1.824,0.6156,2,400.21929824561397,0.3375
2017-05-23,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,18.32,-46.716,5,99.61790393013099,-2.55
2017-05-23,Central,Office Supplies,Storage,Tennsco Commercial Shelving,48.816,-11.5938,3,22.431170108161258,-0.2375
2017-05-23,Central,Office Supplies,Binders,Storex Dura Pro Binders,1.188,-1.9602,1,307.2390572390573,-1.6500000000000001
2014-12-02,East,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,29.95,5,15.23372287145242,0.25
2014-10-03,South,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,4.6176,2,11.856808731808732,0.07500000000000001
2014-10-03,South,Office Supplies,Art,DIXON Oriole Pencils,6.192,0.4644,3,176.8410852713178,0.075
2016-07-29,South,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,-1.476,3,494.579945799458,-0.6666666666666666
2017-11-02,South,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,5.32,2.6068,2,137.21804511278194,0.48999999999999994
2017-11-02,South,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,292.776,4,1.4960242642839578,0.30000000000000004
2017-11-02,South,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,517.4793,9,1.4600584023360934,0.23
2017-11-02,South,Office Supplies,Storage,Super Decoflex Portable Personal File,59.92,16.7776,4,24.365821094793056,0.27999999999999997
2017-03-08,West,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,64.2,5,10.660046728971963,0.37500000000000006
2017-03-08,West,Office Supplies,Art,Newell 323,3.36,0.8736,2,217.26190476190476,0.26
2014-12-16,Central,Office Supplies,Paper,Xerox 1929,114.2,52.532,5,15.980735551663749,0.45999999999999996
2016-11-28,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,52.9743,3,5.994416160289046,0.29000000000000004
2016-11-28,South,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,101.7,6.102,6,21.533923303834808,0.060000000000000005
2016-11-28,South,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,56.301,3,0.9724516438429158,0.05
2016-11-28,South,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,315.825,6,1.7335549750653052,0.25
2016-12-23,West,Office Supplies,Art,Newell 317,8.82,2.5578,3,124.14965986394557,0.29
2016-12-23,West,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,18.2112,2,19.240906694781234,0.4800000000000001
2016-12-23,West,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,1.176,2,173.8095238095238,0.27999999999999997
2016-12-23,West,Office Supplies,Storage,SAFCO Boltless Steel Shelving,227.28,2.2728,2,3.211897219288983,0.01
2016-12-23,West,Office Supplies,Paper,Xerox 1911,47.9,22.992,1,7.620041753653444,0.48000000000000004
2016-12-23,West,Office Supplies,Envelopes,Staple envelope,61.96,30.3604,2,11.781794706262104,0.49
2016-12-23,West,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,55.896,4,1.3059968512952627,0.049999999999999996
2014-10-15,East,Furniture,Chairs,Global Italian Leather Office Chair,183.372,-7.8588,2,3.980978557249743,-0.04285714285714285
2014-10-15,East,Office Supplies,Paper,Xerox 1897,7.968,2.8884,2,91.61646586345383,0.3625
2016-08-22,West,Office Supplies,Binders,GBC Imprintable Covers,26.352,-18.4464,8,110.80752884031571,-0.7000000000000001
2017-12-17,West,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,125.1432,4,3.033325022853819,0.26
2017-12-17,West,Office Supplies,Supplies,Fiskars Spring-Action Scissors,13.98,3.6348,1,26.108726752503575,0.25999999999999995
2017-03-07,East,Office Supplies,Binders,3M Organizer Strips,25.92,9.072,6,84.49074074074073,0.3499999999999999
2017-03-07,East,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59,42.1314,3,11.955453652145431,0.45999999999999996
2014-12-01,Central,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.058,-19.2588,3,1.6244892872720151,-0.028571428571428574
2014-10-14,East,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,11.0016,4,63.69982547993019,0.48
2014-10-14,East,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,269.9,16.194,5,6.7617636161541315,0.060000000000000005
2014-11-18,East,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,-8.6592,8,247.289972899729,-0.7333333333333334
2014-11-18,East,Technology,Phones,PNY Rapid USB Car Charger - Black,9.588,-2.0774,2,76.13683771380894,-0.21666666666666667
2017-01-14,South,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",18.336,6.6468,3,59.71858638743456,0.36250000000000004
2017-01-14,South,Office Supplies,Paper,Xerox 1931,36.288,12.7008,7,70.40895061728396,0.35000000000000003
2017-01-14,South,Technology,Phones,iHome FM Clock Radio with Lightning Dock,111.984,6.999,2,6.518788398342621,0.0625
2017-01-14,South,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,5.97,-4.577,5,305.69514237855947,-0.7666666666666667
2017-01-14,South,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,2.508,-1.8392,2,291.0685805422648,-0.7333333333333333
2015-09-24,West,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.96,10.4284,2,20.300333704115683,0.29
2015-09-24,West,Office Supplies,Binders,Avery Hole Reinforcements,14.952,5.4201,3,73.23434991974318,0.3625
2017-10-09,Central,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67.144,5.8751,7,38.052543786488734,0.0875
2017-10-09,Central,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,254.058,-32.6646,3,4.3100394398129565,-0.1285714285714286
2016-01-02,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,38.2668,3,6.295274232493964,0.22000000000000003
2016-01-02,East,Technology,Phones,GE 30522EE2,231.98,67.2742,2,3.1468230019829297,0.29
2017-08-19,Central,Office Supplies,Binders,Binder Posts,2.296,-3.9032,2,317.94425087108016,-1.7000000000000002
2017-12-25,South,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,46.1184,2,7.597835137385513,0.48000000000000004
2017-12-25,South,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,1.1946,2,201.65745856353593,0.33
2017-12-25,South,Office Supplies,Paper,Xerox 1915,629.1,301.968,6,3.481163567000477,0.48000000000000004
2017-12-25,South,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,23.5248,2,8.068081343943412,0.25999999999999995
2017-09-10,East,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,3.72,2,49.05913978494623,0.25
2017-10-19,Central,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",91.275,-67.5435,1,3.998904409750753,-0.7399999999999999
2017-12-01,East,Office Supplies,Paper,Xerox 214,19.44,9.3312,3,56.32716049382716,0.48000000000000004
2017-12-01,East,Furniture,Chairs,Global Comet Stacking Armless Chair,897.15,251.202,3,1.220531683664939,0.28
2014-09-02,East,Office Supplies,Art,Newell 324,57.75,16.17,5,31.6017316017316,0.28
2014-09-02,East,Office Supplies,Paper,Easy-staple paper,14.94,7.0218,3,73.29317269076306,0.47000000000000003
2017-03-25,West,Office Supplies,Art,Newell 309,23.1,6.93,2,31.6017316017316,0.3
2015-09-28,West,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536,4.2309,1,29.116145500957245,0.3375
2015-09-28,West,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,-0.792,2,675.9259259259259,-0.7333333333333333
2015-09-28,West,Office Supplies,Fasteners,Staples,4.512,0.846,3,242.686170212766,0.1875
2015-03-15,West,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,1.6776,3,65.27181688125894,0.1
2017-01-06,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74,15.5204,7,75.72614107883817,0.45999999999999996
2014-01-13,West,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,238.653,5,1.3764754685673342,0.18
2014-01-13,West,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,3.9294,3,3.278452929499789,0.01176470588235294
2014-01-13,West,Office Supplies,Art,4009 Highlighters by Sanford,19.9,6.567,5,91.70854271356785,0.33
2015-02-06,East,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82,266.4522,9,2.5890197191090936,0.21000000000000002
2015-02-06,East,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.92,82.3368,4,5.142293603832065,0.29
2015-02-06,East,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,1.7608,2,128.5211267605634,0.31
